geneID	collisiontype	DistanceGroup	genestart	geneend	chr	start	end	width	score	Overlap	sample
YPR118W	headon	10000	767751	768987	chr16	767354	767993	639	2.86931303398491	242	Top2
YPR119W	headon	10000	771652	773128	NA	NA	NA	NA	NA	0	Top2
YPR120C	codirectional	10000	773874	775182	chr16	774133	774519	386	2.35855349526046	386	Top2
YPR120C	codirectional	10000	773874	775182	chr16	775042	776167	1125	5.18814749600604	140	Top2
YPR121W	codirectional	10000	778582	780301	chr16	776705	778618	1913	3.59585326017214	36	Top2
YPR122W	codirectional	10000	782044	785671	chr16	785378	785775	397	2.61194551570642	293	Top2
YPR123C	headon	10000	786140	786575	NA	NA	NA	NA	NA	0	Top2
YPR124W	codirectional	10000	786207	787428	chr16	786868	787922	1054	3.18090433966388	560	Top2
YPL248C	headon	10000	79710	82356	NA	NA	NA	NA	NA	0	Top2
YPR137C-B	codirectional	10000	805000	810269	NA	NA	NA	NA	NA	0	Top2
YPR137C-A	codirectional	10000	808946	810269	NA	NA	NA	NA	NA	0	Top2
YPR138C	codirectional	10000	810983	812453	chr16	811246	811432	186	1.44954914027781	186	Top2
YPR138C	codirectional	10000	810983	812453	chr16	812027	813330	1303	5.42546577956665	426	Top2
YPR139C	codirectional	10000	813155	814058	chr16	812027	813330	1303	5.42546577956665	175	Top2
YPR139C	codirectional	10000	813155	814058	chr16	813808	814599	791	2.286194055462	250	Top2
YPR140W	headon	10000	814390	815536	chr16	813808	814599	791	2.286194055462	209	Top2
YPR141C	codirectional	10000	815733	817923	chr16	817899	820164	2265	4.27969484995251	24	Top2
YPR142C	codirectional	10000	818129	818693	chr16	817899	820164	2265	4.27969484995251	564	Top2
YPR143W	headon	10000	818322	819075	chr16	817899	820164	2265	4.27969484995251	753	Top2
YPR144C	headon	10000	819764	821423	chr16	817899	820164	2265	4.27969484995251	400	Top2
YPR144C	headon	10000	819764	821423	chr16	821182	825929	4747	7.75905033102981	241	Top2
YPR145W	codirectional	10000	822619	824338	chr16	821182	825929	4747	7.75905033102981	1719	Top2
YPR145C-A	headon	10000	824689	824926	chr16	821182	825929	4747	7.75905033102981	237	Top2
YPR146C	headon	10000	825346	825676	chr16	821182	825929	4747	7.75905033102981	330	Top2
YPR147C	headon	10000	825644	826559	chr16	821182	825929	4747	7.75905033102981	285	Top2
YPR147C	headon	10000	825644	826559	chr16	826509	826750	241	1.95910761079855	50	Top2
YPL247C	headon	10000	82624	84196	chr16	84036	84558	522	2.88834115106395	160	Top2
YPR148C	headon	10000	826832	828140	chr16	827872	831769	3897	7.5195304486877	268	Top2
YPR152C	codirectional	10000	832060	833458	chr16	832615	833181	566	2.72955227849665	566	Top2
YPR153W	headon	10000	833688	834245	NA	NA	NA	NA	NA	0	Top2
YPR154W	headon	10000	834564	835212	chr16	834266	835027	761	2.56622771362563	463	Top2
YPR155C	codirectional	10000	835562	837413	chr16	837281	837825	544	2.4322851747546	132	Top2
YPR156C	codirectional	10000	837908	839777	chr16	839634	843249	3615	6.23162241725698	143	Top2
YPR157W	headon	10000	841265	842669	chr16	839634	843249	3615	6.23162241725698	1404	Top2
YPR158W	codirectional	10000	843261	844020	chr16	843987	845138	1151	3.30971855307751	33	Top2
YPR158W-A	codirectional	10000	844708	846031	chr16	843987	845138	1151	3.30971855307751	430	Top2
YPR158C-D	headon	10000	850988	856257	NA	NA	NA	NA	NA	0	Top2
YBL106C	headon	10000	10846	13879	NA	NA	NA	NA	NA	0	Top2
YBL105C	headon	10000	14240	17696	NA	NA	NA	NA	NA	0	Top2
YBL017C	codirectional	10000	186843	191583	NA	NA	NA	NA	NA	0	Top2
YBL016W	headon	10000	192450	193512	chr2	191781	192559	778	3.02562842051606	109	Top2
YBL016W	headon	10000	192450	193512	chr2	193054	194560	1506	6.84315732591077	458	Top2
YBL015W	headon	10000	194121	195702	chr2	193054	194560	1506	6.84315732591077	439	Top2
YBL008W	codirectional	10000	209652	212175	chr2	209607	210129	522	3.74390454170157	477	Top2
YBL007C	headon	10000	212631	216366	chr2	216309	217560	1251	2.93974883724349	57	Top2
YBL006C	headon	10000	216586	217129	chr2	216309	217560	1251	2.93974883724349	543	Top2
YBL006W-A	codirectional	10000	216710	216860	chr2	216309	217560	1251	2.93974883724349	150	Top2
YBL005W	codirectional	10000	217469	220400	chr2	216309	217560	1251	2.93974883724349	91	Top2
YBL005W	codirectional	10000	217469	220400	chr2	220143	222574	2431	5.11734713786714	257	Top2
YBL004W	headon	10000	227635	235117	chr2	226954	227668	714	4.01214057931618	33	Top2
YBL003C	codirectional	10000	235393	235792	chr2	235167	239535	4368	6.95430442377019	399	Top2
YBL002W	headon	10000	236491	236887	chr2	235167	239535	4368	6.95430442377019	396	Top2
YBL001C	codirectional	10000	237152	237467	chr2	235167	239535	4368	6.95430442377019	315	Top2
YBR001C	headon	10000	238940	241283	chr2	235167	239535	4368	6.95430442377019	595	Top2
YBR001C	headon	10000	238940	241283	chr2	241126	243271	2145	3.35425677604214	157	Top2
YBR002C	headon	10000	241707	242568	chr2	241126	243271	2145	3.35425677604214	861	Top2
YBR003W	codirectional	10000	242808	244230	chr2	241126	243271	2145	3.35425677604214	463	Top2
YBR007C	codirectional	10000	248805	251016	chr2	248540	248999	459	2.91781474817533	194	Top2
YBR007C	codirectional	10000	248805	251016	chr2	250797	257438	6641	8.41368144872366	219	Top2
YBR008C	codirectional	10000	252562	254209	chr2	250797	257438	6641	8.41368144872366	1647	Top2
YBR009C	headon	10000	255372	255684	chr2	250797	257438	6641	8.41368144872366	312	Top2
YBR010W	codirectional	10000	256330	256741	chr2	250797	257438	6641	8.41368144872366	411	Top2
YBR011C	headon	10000	257111	257975	chr2	250797	257438	6641	8.41368144872366	327	Top2
YBR012C	headon	10000	259146	259566	chr2	258927	259455	528	2.1952424713557	309	Top2
YBR012W-A	codirectional	10000	259868	261191	chr2	259934	260351	417	1.73761078204779	417	Top2
YBR039W	headon	10000	315574	316510	chr2	315457	315672	215	1.61472403856131	98	Top2
YBR040W	headon	10000	316967	317864	NA	NA	NA	NA	NA	0	Top2
YBR041W	headon	10000	318265	320275	NA	NA	NA	NA	NA	0	Top2
YBR042C	codirectional	10000	320415	321609	NA	NA	NA	NA	NA	0	Top2
YBR043C	codirectional	10000	321875	323945	chr2	323625	324668	1043	3.57936865527757	320	Top2
YBR044C	codirectional	10000	324340	326059	chr2	323625	324668	1043	3.57936865527757	328	Top2
YBR044C	codirectional	10000	324340	326059	chr2	325625	325891	266	1.51863884855502	266	Top2
YBR045C	headon	10000	328172	330092	NA	NA	NA	NA	NA	0	Top2
YBR046C	headon	10000	330506	331511	chr2	330326	331887	1561	3.67211544364554	1005	Top2
YBR047W	codirectional	10000	331832	332360	chr2	330326	331887	1561	3.67211544364554	55	Top2
YBR048W	codirectional	10000	332830	333812	chr2	332792	332991	199	1.73013299634416	161	Top2
YBR048W	codirectional	10000	332830	333812	chr2	333655	334290	635	2.17920004160122	157	Top2
YBR049C	headon	10000	334385	336818	chr2	336512	340036	3524	6.17368207324123	306	Top2
YBR065C	codirectional	10000	368583	369678	chr2	369403	372095	2692	6.25375375470124	275	Top2
YBR066C	codirectional	10000	370036	370699	chr2	369403	372095	2692	6.25375375470124	663	Top2
YBR067C	codirectional	10000	372102	372735	chr2	372730	380523	7793	6.94071337146613	5	Top2
YBR068C	codirectional	10000	373860	375690	chr2	372730	380523	7793	6.94071337146613	1830	Top2
YBR069C	codirectional	10000	376573	378433	chr2	372730	380523	7793	6.94071337146613	1860	Top2
YBR070C	headon	10000	379220	379934	chr2	372730	380523	7793	6.94071337146613	714	Top2
YBR071W	codirectional	10000	380410	381046	chr2	372730	380523	7793	6.94071337146613	113	Top2
YBR071W	codirectional	10000	380410	381046	chr2	381018	382264	1246	6.56397345428325	28	Top2
YBR072W	codirectional	10000	382029	382674	chr2	381018	382264	1246	6.56397345428325	235	Top2
YBR072W	codirectional	10000	382029	382674	chr2	382578	383137	559	2.61591553781193	96	Top2
YBR072C-A	headon	10000	382859	383021	chr2	382578	383137	559	2.61591553781193	162	Top2
YBR073W	codirectional	10000	383111	385988	chr2	382578	383137	559	2.61591553781193	26	Top2
YBR074W	codirectional	10000	386285	389216	NA	NA	NA	NA	NA	0	Top2
YBR079C	codirectional	10000	395382	398277	chr2	391073	395915	4842	7.44046455861024	533	Top2
YBR080C	codirectional	10000	398613	400890	chr2	398358	398714	356	2.21885569014018	101	Top2
YBR080C	codirectional	10000	398613	400890	chr2	400793	401357	564	2.23395120236873	97	Top2
YBR081C	codirectional	10000	401252	405251	chr2	400793	401357	564	2.23395120236873	105	Top2
YBR082C	codirectional	10000	406627	407169	chr2	405401	409717	4316	5.62675610538719	542	Top2
YBR083W	codirectional	10000	409168	410629	chr2	405401	409717	4316	5.62675610538719	549	Top2
YBR083W	codirectional	10000	409168	410629	chr2	410538	410892	354	1.55535249646388	91	Top2
YBR084W	codirectional	10000	411053	413981	chr2	413755	414702	947	3.46395910450482	226	Top2
YBR084C-A	headon	10000	414185	415261	chr2	413755	414702	947	3.46395910450482	517	Top2
YBR084C-A	headon	10000	414185	415261	chr2	415229	415944	715	4.37192444944965	32	Top2
YBR085W	codirectional	10000	415982	416906	NA	NA	NA	NA	NA	0	Top2
YBR118W	headon	10000	477670	479047	chr2	477868	479364	1496	3.61237784322265	1179	Top2
YBR119W	headon	10000	479337	480323	chr2	477868	479364	1496	3.61237784322265	27	Top2
YBR120C	codirectional	10000	480434	480923	chr2	480421	480580	159	1.90315069991038	146	Top2
YBR121C	codirectional	10000	481363	483367	chr2	481035	481600	565	3.1862797256862	237	Top2
YBR121C	codirectional	10000	481363	483367	chr2	483244	483892	648	2.85560316206737	123	Top2
YBR121C-A	codirectional	10000	482325	482484	NA	NA	NA	NA	NA	0	Top2
YBR122C	codirectional	10000	483969	484503	NA	NA	NA	NA	NA	0	Top2
YBR123C	codirectional	10000	484741	486691	chr2	486360	487479	1119	2.39954924673011	331	Top2
YBR125C	headon	10000	487198	488380	chr2	486360	487479	1119	2.39954924673011	281	Top2
YBR125C	headon	10000	487198	488380	chr2	487847	492189	4342	5.56424038439689	533	Top2
YBR126C	headon	10000	488904	490392	chr2	487847	492189	4342	5.56424038439689	1488	Top2
YBR126W-A	codirectional	10000	490849	491056	chr2	487847	492189	4342	5.56424038439689	207	Top2
YBR126W-B	codirectional	10000	490926	491070	chr2	487847	492189	4342	5.56424038439689	144	Top2
YBR127C	headon	10000	491268	492822	chr2	487847	492189	4342	5.56424038439689	921	Top2
YBR127C	headon	10000	491268	492822	chr2	492604	493558	954	4.55429147635986	218	Top2
YBR128C	headon	10000	493080	494115	chr2	492604	493558	954	4.55429147635986	478	Top2
YBR129C	headon	10000	494352	495339	NA	NA	NA	NA	NA	0	Top2
YBR130C	headon	10000	495591	496869	NA	NA	NA	NA	NA	0	Top2
YBL088C	codirectional	10000	51018	59382	chr2	51096	51542	446	1.49350309830692	446	Top2
YBL088C	codirectional	10000	51018	59382	chr2	59371	64414	5043	7.96106606818447	11	Top2
YBL087C	codirectional	10000	59821	60739	chr2	59371	64414	5043	7.96106606818447	918	Top2
YBL086C	codirectional	10000	61201	62602	chr2	59371	64414	5043	7.96106606818447	1401	Top2
YBR196C	codirectional	10000	612235	613900	chr2	611731	612753	1022	3.0926401499787	518	Top2
YBR196C	codirectional	10000	612235	613900	chr2	613536	613656	120	1.56223789397735	120	Top2
YBR196C-A	codirectional	10000	614023	614173	chr2	614026	615399	1373	5.19941293851655	147	Top2
YBR196C-B	codirectional	10000	614525	614630	chr2	614026	615399	1373	5.19941293851655	105	Top2
YBR197C	codirectional	10000	615202	615856	chr2	614026	615399	1373	5.19941293851655	197	Top2
YBR198C	codirectional	10000	616126	618523	chr2	615953	616308	355	2.80249488638985	182	Top2
YBR199W	headon	10000	618908	620303	chr2	619923	621843	1920	5.57459046227212	380	Top2
YBR205W	codirectional	10000	633621	634836	chr2	633311	633763	452	1.91092132601623	142	Top2
YBR205W	codirectional	10000	633621	634836	chr2	634621	634983	362	1.44143021144612	215	Top2
YBR206W	codirectional	10000	634600	634924	chr2	634621	634983	362	1.44143021144612	303	Top2
YBR207W	codirectional	10000	635145	636543	NA	NA	NA	NA	NA	0	Top2
YBR208C	headon	10000	636702	642210	NA	NA	NA	NA	NA	0	Top2
YBL085W	codirectional	10000	63875	66818	chr2	59371	64414	5043	7.96106606818447	539	Top2
YBL084C	headon	10000	67168	69445	chr2	69214	71762	2548	6.17901314867648	231	Top2
YBL083C	headon	10000	69712	70138	chr2	69214	71762	2548	6.17901314867648	426	Top2
YBL082C	headon	10000	69750	71127	chr2	69214	71762	2548	6.17901314867648	1377	Top2
YBL081W	codirectional	10000	71865	72972	NA	NA	NA	NA	NA	0	Top2
YBL080C	headon	10000	73069	74695	chr2	74582	75758	1176	4.21979934711719	113	Top2
YBR295W	headon	10000	792848	796499	NA	NA	NA	NA	NA	0	Top2
YBR296C	codirectional	10000	796797	798522	NA	NA	NA	NA	NA	0	Top2
YBR296C-A	codirectional	10000	800122	800242	NA	NA	NA	NA	NA	0	Top2
YBR297W	headon	10000	800522	801929	NA	NA	NA	NA	NA	0	Top2
YBR298C	headon	10000	802630	804475	NA	NA	NA	NA	NA	0	Top2
YBR298C-A	headon	10000	805034	805256	NA	NA	NA	NA	NA	0	Top2
YBR299W	codirectional	10000	805350	807105	NA	NA	NA	NA	NA	0	Top2
YBR300C	headon	10000	808599	809097	chr2	808397	809069	672	4.62886254554481	470	Top2
YBR301W	codirectional	10000	809056	809419	chr2	808397	809069	672	4.62886254554481	13	Top2
YBR302C	headon	10000	810339	811479	NA	NA	NA	NA	NA	0	Top2
YCL012C	codirectional	10000	101316	101788	NA	NA	NA	NA	NA	0	Top2
YCL011C	codirectional	10000	102074	103358	NA	NA	NA	NA	NA	0	Top2
YCL010C	codirectional	10000	103570	104350	chr3	103841	105937	2096	4.21263466535653	509	Top2
YCR004C	headon	10000	119574	120318	chr3	118924	124200	5276	8.91869501031614	744	Top2
YCR007C	codirectional	10000	126010	126730	NA	NA	NA	NA	NA	0	Top2
YCR008W	headon	10000	128469	130281	NA	NA	NA	NA	NA	0	Top2
YCR009C	codirectional	10000	130744	131542	chr3	131254	134372	3118	6.46439632374071	288	Top2
YCR010C	headon	10000	132272	133124	chr3	131254	134372	3118	6.46439632374071	852	Top2
YCR011C	headon	10000	133723	136873	chr3	131254	134372	3118	6.46439632374071	649	Top2
YCR011C	headon	10000	133723	136873	chr3	136738	139430	2692	6.42701816084911	135	Top2
YCR012W	codirectional	10000	137745	138996	chr3	136738	139430	2692	6.42701816084911	1251	Top2
YCR013C	headon	10000	138401	139049	chr3	136738	139430	2692	6.42701816084911	648	Top2
YCR014C	headon	10000	139184	140933	chr3	136738	139430	2692	6.42701816084911	246	Top2
YCR015C	headon	10000	141216	142170	chr3	141924	142155	231	1.82508170328338	231	Top2
YCR021C	codirectional	10000	156108	157107	NA	NA	NA	NA	NA	0	Top2
YCR022C	codirectional	10000	157420	157765	chr3	157262	158763	1501	5.34736821305629	345	Top2
YCR023C	codirectional	10000	158537	160373	chr3	157262	158763	1501	5.34736821305629	226	Top2
YCR024C	codirectional	10000	160743	162222	NA	NA	NA	NA	NA	0	Top2
YCR024C-B	codirectional	10000	162598	162865	chr3	162725	164764	2039	5.80744835674625	140	Top2
YCR024C-A	codirectional	10000	162944	163067	chr3	162725	164764	2039	5.80744835674625	123	Top2
YCR025C	codirectional	10000	163445	163856	chr3	162725	164764	2039	5.80744835674625	411	Top2
YCR026C	codirectional	10000	164110	166339	chr3	162725	164764	2039	5.80744835674625	654	Top2
YCR026C	codirectional	10000	164110	166339	chr3	165945	167279	1334	3.30625234366296	394	Top2
YCR027C	headon	10000	167369	167999	NA	NA	NA	NA	NA	0	Top2
YCR028C	headon	10000	170885	172424	chr3	172322	173839	1517	3.61786184697793	102	Top2
YCR028C-A	headon	10000	172949	173440	chr3	172322	173839	1517	3.61786184697793	491	Top2
YCR030C	headon	10000	173825	176438	chr3	172322	173839	1517	3.61786184697793	14	Top2
YCR052W	headon	10000	214993	216445	NA	NA	NA	NA	NA	0	Top2
YCR053W	headon	10000	216696	218241	NA	NA	NA	NA	NA	0	Top2
YCR054C	codirectional	10000	218375	220067	NA	NA	NA	NA	NA	0	Top2
YCR057C	codirectional	10000	220456	223228	NA	NA	NA	NA	NA	0	Top2
YCR059C	codirectional	10000	223453	224230	chr3	223298	229833	6535	8.42464766759079	777	Top2
YCR060W	headon	10000	224398	224734	chr3	223298	229833	6535	8.42464766759079	336	Top2
YCR061W	codirectional	10000	225562	227458	chr3	223298	229833	6535	8.42464766759079	1896	Top2
YCR064C	headon	10000	228094	228505	chr3	223298	229833	6535	8.42464766759079	411	Top2
YCR063W	codirectional	10000	228317	228791	chr3	223298	229833	6535	8.42464766759079	474	Top2
YCR065W	codirectional	10000	229309	231004	chr3	223298	229833	6535	8.42464766759079	524	Top2
YCR065W	codirectional	10000	229309	231004	chr3	230296	230798	502	1.58105045570374	502	Top2
YCR066W	codirectional	10000	231499	232963	chr3	231099	231649	550	2.49283705619655	150	Top2
YCR067C	headon	10000	233124	236322	NA	NA	NA	NA	NA	0	Top2
YCL054W	headon	10000	31448	33974	NA	NA	NA	NA	NA	0	Top2
YCL052C	codirectional	10000	34142	35393	chr3	35279	35693	414	1.55855125645087	114	Top2
YCL051W	headon	10000	35864	37616	NA	NA	NA	NA	NA	0	Top2
YCL050C	codirectional	10000	37835	38801	chr3	38029	41607	3578	4.20737552600465	772	Top2
YCL049C	headon	10000	39785	40724	chr3	38029	41607	3578	4.20737552600465	939	Top2
YCL048W-A	codirectional	10000	41487	41727	chr3	38029	41607	3578	4.20737552600465	120	Top2
YCL048W	codirectional	10000	42164	43556	NA	NA	NA	NA	NA	0	Top2
YCL047C	headon	10000	43660	44437	chr3	44154	44921	767	3.20146201169702	283	Top2
YCL045C	headon	10000	44622	46905	chr3	44154	44921	767	3.20146201169702	299	Top2
YCL046W	codirectional	10000	46639	46963	NA	NA	NA	NA	NA	0	Top2
YCL044C	headon	10000	47110	48364	chr3	48240	52780	4540	5.70786563461196	124	Top2
YCL043C	headon	10000	48652	50221	chr3	48240	52780	4540	5.70786563461196	1569	Top2
YCL031C	codirectional	10000	64674	65568	NA	NA	NA	NA	NA	0	Top2
YCL030C	codirectional	10000	65933	68333	NA	NA	NA	NA	NA	0	Top2
YCL029C	codirectional	10000	68598	69921	NA	NA	NA	NA	NA	0	Top2
YCL028W	headon	10000	70149	71367	chr3	70076	70387	311	1.89057480010955	238	Top2
YCL027W	headon	10000	71802	73341	chr3	72568	72618	50	1.39432947728857	50	Top2
YCL027W	headon	10000	71802	73341	chr3	73022	79389	6367	6.35469224307731	319	Top2
YCL026C-B	codirectional	10000	73404	73986	chr3	73022	79389	6367	6.35469224307731	582	Top2
YCL026C-A	headon	10000	74703	75285	chr3	73022	79389	6367	6.35469224307731	582	Top2
YCL025C	headon	10000	76017	77919	chr3	73022	79389	6367	6.35469224307731	1902	Top2
YCL023C	headon	10000	78948	79296	chr3	73022	79389	6367	6.35469224307731	348	Top2
YCL024W	codirectional	10000	79161	82275	chr3	73022	79389	6367	6.35469224307731	228	Top2
YCL022C	headon	10000	81569	82085	NA	NA	NA	NA	NA	0	Top2
YCL021W-A	codirectional	10000	83619	83997	NA	NA	NA	NA	NA	0	Top2
YCL014W	headon	10000	96280	101191	chr3	95605	96361	756	2.75346254713361	81	Top2
YDR270W	headon	10000	1005674	1008689	chr4	1005010	1005848	838	4.6979056760271	174	Top2
YDR270W	headon	10000	1005674	1008689	chr4	1008283	1009218	935	3.79674841099301	406	Top2
YDR271C	codirectional	10000	1008394	1008766	chr4	1008283	1009218	935	3.79674841099301	372	Top2
YDR272W	headon	10000	1009009	1009834	chr4	1008283	1009218	935	3.79674841099301	209	Top2
YDR273W	headon	10000	1010175	1011273	chr4	1011091	1014471	3380	6.15410690344928	182	Top2
YDR274C	codirectional	10000	1011588	1011960	chr4	1011091	1014471	3380	6.15410690344928	372	Top2
YDR275W	headon	10000	1012251	1012959	chr4	1011091	1014471	3380	6.15410690344928	708	Top2
YDR276C	codirectional	10000	1013475	1013643	chr4	1011091	1014471	3380	6.15410690344928	168	Top2
YDR277C	codirectional	10000	1014400	1015702	chr4	1011091	1014471	3380	6.15410690344928	71	Top2
YDR278C	headon	10000	1017000	1017318	chr4	1015912	1017130	1218	3.8242268355321	130	Top2
YDR279W	codirectional	10000	1019367	1020420	NA	NA	NA	NA	NA	0	Top2
YDR280W	codirectional	10000	1020746	1021664	NA	NA	NA	NA	NA	0	Top2
YDR281C	headon	10000	1022006	1022321	chr4	1022306	1023021	715	3.12388435541664	15	Top2
YDR282C	headon	10000	1023510	1024755	chr4	1024726	1025188	462	2.85172353637585	29	Top2
YDR283C	headon	10000	1025069	1030049	chr4	1024726	1025188	462	2.85172353637585	119	Top2
YDL194W	headon	10000	111579	114234	chr4	110795	111705	910	3.48790754046819	126	Top2
YDL193W	headon	10000	114671	115799	chr4	115753	116229	476	2.47016002362448	46	Top2
YDR338C	codirectional	10000	1147378	1149466	NA	NA	NA	NA	NA	0	Top2
YDR339C	codirectional	10000	1149950	1150520	chr4	1149483	1150004	521	3.00620599470514	54	Top2
YDR340W	headon	10000	1150880	1151183	chr4	1150559	1150962	403	2.38885679316372	82	Top2
YDR341C	codirectional	10000	1151802	1153626	NA	NA	NA	NA	NA	0	Top2
YDR342C	codirectional	10000	1154215	1155928	chr4	1154144	1154451	307	1.69798417544055	236	Top2
YDR342C	codirectional	10000	1154215	1155928	chr4	1155867	1159850	3983	5.03763901890697	61	Top2
YDL192W	headon	10000	116320	116866	NA	NA	NA	NA	NA	0	Top2
YDR348C	headon	10000	1170325	1171825	chr4	1171737	1172441	704	2.95188050595854	88	Top2
YDR349C	headon	10000	1172385	1174176	chr4	1171737	1172441	704	2.95188050595854	56	Top2
YDR349C	headon	10000	1172385	1174176	chr4	1174086	1175144	1058	3.99125467205037	90	Top2
YDL191W	headon	10000	117663	118517	chr4	117260	117789	529	2.41920135929817	126	Top2
YDL190C	codirectional	10000	118706	121592	NA	NA	NA	NA	NA	0	Top2
YDL189W	headon	10000	122215	123589	NA	NA	NA	NA	NA	0	Top2
YDL188C	headon	10000	123864	124998	chr4	124815	125521	706	3.34103816137699	183	Top2
YDL187C	headon	10000	125508	125838	chr4	124815	125521	706	3.34103816137699	13	Top2
YDL186W	codirectional	10000	125615	126449	chr4	126414	126925	511	2.71156625500418	35	Top2
YDL185C-A	headon	10000	126607	126835	chr4	126414	126925	511	2.71156625500418	228	Top2
YDL185W	codirectional	10000	126786	130002	chr4	126414	126925	511	2.71156625500418	139	Top2
YDL184C	headon	10000	130406	130484	NA	NA	NA	NA	NA	0	Top2
YDL183C	headon	10000	130870	131833	chr4	131743	133685	1942	5.25936941050203	90	Top2
YDL182W	codirectional	10000	133436	134723	chr4	131743	133685	1942	5.25936941050203	249	Top2
YDL182W	codirectional	10000	133436	134723	chr4	134431	135627	1196	3.81224650673648	292	Top2
YDR440W	headon	10000	1342492	1344241	chr4	1342169	1342516	347	2.99716409310436	24	Top2
YDR441C	codirectional	10000	1344516	1345062	chr4	1344570	1345721	1151	3.15482570493481	492	Top2
YDR442W	headon	10000	1345646	1346039	chr4	1344570	1345721	1151	3.15482570493481	75	Top2
YDR443C	codirectional	10000	1345675	1349938	chr4	1344570	1345721	1151	3.15482570493481	46	Top2
YDR443C	codirectional	10000	1345675	1349938	chr4	1349799	1350225	426	1.91941463251567	139	Top2
YDR444W	headon	10000	1350289	1352353	NA	NA	NA	NA	NA	0	Top2
YDR445C	codirectional	10000	1352181	1352589	NA	NA	NA	NA	NA	0	Top2
YDR446W	codirectional	10000	1353724	1354633	chr4	1354401	1354461	60	1.3701500185486	60	Top2
YDR447C	headon	10000	1354828	1355553	chr4	1355343	1356350	1007	4.03292224138352	210	Top2
YDR448W	codirectional	10000	1356064	1357369	chr4	1355343	1356350	1007	4.03292224138352	286	Top2
YDR449C	headon	10000	1357579	1358902	chr4	1358720	1362831	4111	5.37303889540574	182	Top2
YDR450W	codirectional	10000	1359922	1360798	chr4	1358720	1362831	4111	5.37303889540574	876	Top2
YDR451C	headon	10000	1361119	1362181	chr4	1358720	1362831	4111	5.37303889540574	1062	Top2
YDR452W	codirectional	10000	1362877	1364902	chr4	1364165	1364821	656	2.91348027237594	656	Top2
YDR501W	headon	10000	1451352	1452918	NA	NA	NA	NA	NA	0	Top2
YDR502C	codirectional	10000	1453309	1454464	NA	NA	NA	NA	NA	0	Top2
YDR503C	codirectional	10000	1455041	1455866	NA	NA	NA	NA	NA	0	Top2
YDR504C	codirectional	10000	1456310	1456694	NA	NA	NA	NA	NA	0	Top2
YDR505C	codirectional	10000	1456694	1459220	chr4	1459050	1460423	1373	4.7214891544395	170	Top2
YDR506C	codirectional	10000	1459727	1461554	chr4	1459050	1460423	1373	4.7214891544395	696	Top2
YDR506C	codirectional	10000	1459727	1461554	chr4	1461177	1462063	886	5.7598574987217	377	Top2
YDR507C	headon	10000	1462357	1465786	NA	NA	NA	NA	NA	0	Top2
YDR508C	headon	10000	1466452	1468444	chr4	1466872	1467446	574	1.46242176945402	574	Top2
YDR508C	headon	10000	1466452	1468444	chr4	1467836	1471236	3400	4.06955144745531	608	Top2
YDR509W	codirectional	10000	1468225	1468573	chr4	1467836	1471236	3400	4.06955144745531	348	Top2
YDR510W	codirectional	10000	1469399	1469705	chr4	1467836	1471236	3400	4.06955144745531	306	Top2
YDR510C-A	headon	10000	1469694	1469811	chr4	1467836	1471236	3400	4.06955144745531	117	Top2
YDR511W	codirectional	10000	1470016	1470418	chr4	1467836	1471236	3400	4.06955144745531	402	Top2
YDR512C	headon	10000	1470499	1471063	chr4	1467836	1471236	3400	4.06955144745531	564	Top2
YDR513W	codirectional	10000	1471016	1471448	chr4	1467836	1471236	3400	4.06955144745531	220	Top2
YDR514C	headon	10000	1471547	1472999	NA	NA	NA	NA	NA	0	Top2
YDL142C	codirectional	10000	201718	202570	chr4	202321	202885	564	4.05019992602166	249	Top2
YDL141W	headon	10000	203038	205111	NA	NA	NA	NA	NA	0	Top2
YDL140C	codirectional	10000	205359	210561	chr4	205442	205690	248	1.96252796913083	248	Top2
YDL139C	codirectional	10000	211374	212046	NA	NA	NA	NA	NA	0	Top2
YDL138W	codirectional	10000	213350	215642	chr4	212158	213432	1274	4.03861703462299	82	Top2
YDL137W	codirectional	10000	216528	217074	chr4	217012	217506	494	2.68294934371952	62	Top2
YDL136W	codirectional	10000	217599	218367	NA	NA	NA	NA	NA	0	Top2
YDL135C	headon	10000	218679	219288	chr4	218434	218837	403	2.16785714501915	158	Top2
YDL135C	headon	10000	218679	219288	chr4	219266	219699	433	2.93843232641043	22	Top2
YDL134C	headon	10000	219661	220771	chr4	219266	219699	433	2.93843232641043	38	Top2
YDL133C-A	headon	10000	221723	221801	chr4	221371	222181	810	3.22793806631877	78	Top2
YDL132W	headon	10000	224303	226751	chr4	223309	224608	1299	5.75577422705272	305	Top2
YDL131W	headon	10000	227392	228715	chr4	226793	227532	739	4.32905676157025	140	Top2
YDL131W	headon	10000	227392	228715	chr4	228631	229135	504	2.55781020412769	84	Top2
YDL130W-A	headon	10000	229170	229431	NA	NA	NA	NA	NA	0	Top2
YDL130W	headon	10000	229905	230527	chr4	229691	231439	1748	5.644741510408	622	Top2
YDL129W	headon	10000	231023	231899	chr4	229691	231439	1748	5.644741510408	416	Top2
YDL128W	codirectional	10000	232651	233887	chr4	232059	232860	801	3.04097975618304	209	Top2
YDL127W	codirectional	10000	234926	235853	chr4	233927	235427	1500	4.76315848556096	501	Top2
YDL126C	headon	10000	236156	238664	chr4	235854	236623	769	2.39957035702899	467	Top2
