chr	start	end	width	score	Overlap	genestart	geneend	geneID	collisiontype	DistanceGroup	sample
chr12	941293	947118	5825	4.37309657540751	5314	941482	946796	YLR410W-B	headon	5000	Hmo1
chr12	94732	95716	984	2.76267192041274	375	94746	95121	YLL025W	codirectional	10000	Hmo1
chr12	94732	95716	984	2.76267192041274	375	94746	95121	YLL025W	codirectional	5000	Hmo1
chr12	949556	951436	1880	8.1017678954018	207	950266	950473	YLR412C-A	headon	5000	Hmo1
chr12	949556	951436	1880	8.1017678954018	207	950266	950473	YLR412C-A	headon	10000	Hmo1
chr12	952997	953438	441	3.00432622484288	186	951155	953183	YLR413W	codirectional	10000	Hmo1
chr12	952997	953438	441	3.00432622484288	186	951155	953183	YLR413W	codirectional	5000	Hmo1
chr12	949556	951436	1880	8.1017678954018	281	951155	953183	YLR413W	codirectional	10000	Hmo1
chr12	949556	951436	1880	8.1017678954018	281	951155	953183	YLR413W	codirectional	5000	Hmo1
chr12	952997	953438	441	3.00432622484288	86	953352	954144	YLR414C	headon	10000	Hmo1
chr12	954254	954674	420	3.6457285716237	339	954258	954597	YLR415C	headon	10000	Hmo1
chr12	954254	954674	420	3.6457285716237	184	954490	954889	YLR416C	headon	10000	Hmo1
chr12	94732	95716	984	2.76267192041274	151	95565	97485	YLL024C	headon	5000	Hmo1
chr12	94732	95716	984	2.76267192041274	151	95565	97485	YLL024C	headon	10000	Hmo1
chr12	97433	98048	615	2.8361560594686	52	95565	97485	YLL024C	headon	5000	Hmo1
chr12	97433	98048	615	2.8361560594686	52	95565	97485	YLL024C	headon	10000	Hmo1
chr12	97433	98048	615	2.8361560594686	52	97996	98836	YLL023C	headon	10000	Hmo1
chr13	103089	103140	51	1.5159516927777	51	101861	103811	YML082W	codirectional	10000	Hmo1
chr13	123006	126138	3132	18.7821798670621	1409	124729	129367	YML072C	codirectional	10000	Hmo1
chr13	134160	134220	60	1.40514790934515	60	133474	135229	YML070W	headon	5000	Hmo1
chr13	134160	134220	60	1.40514790934515	60	133474	135229	YML070W	headon	10000	Hmo1
chr13	137069	137388	319	5.05990355880171	89	135499	137158	YML069W	headon	2000	Hmo1
chr13	137069	137388	319	5.05990355880171	89	135499	137158	YML069W	headon	10000	Hmo1
chr13	137069	137388	319	5.05990355880171	89	135499	137158	YML069W	headon	500	Hmo1
chr13	137069	137388	319	5.05990355880171	89	135499	137158	YML069W	headon	1000	Hmo1
chr13	137069	137388	319	5.05990355880171	89	135499	137158	YML069W	headon	5000	Hmo1
chr13	138904	139046	142	1.42383809676495	40	137549	138944	YML068W	codirectional	10000	Hmo1
chr13	138904	139046	142	1.42383809676495	40	137549	138944	YML068W	codirectional	1000	Hmo1
chr13	138904	139046	142	1.42383809676495	40	137549	138944	YML068W	codirectional	500	Hmo1
chr13	138904	139046	142	1.42383809676495	40	137549	138944	YML068W	codirectional	250	Hmo1
chr13	138904	139046	142	1.42383809676495	40	137549	138944	YML068W	codirectional	5000	Hmo1
chr13	138904	139046	142	1.42383809676495	40	137549	138944	YML068W	codirectional	2000	Hmo1
chr13	141450	141685	235	2.10437225432291	83	140423	141533	YML066C	headon	10000	Hmo1
chr13	141450	141685	235	2.10437225432291	83	140423	141533	YML066C	headon	5000	Hmo1
chr13	144613	144722	109	1.81969131845374	109	142209	144954	YML065W	codirectional	5000	Hmo1
chr13	144613	144722	109	1.81969131845374	109	142209	144954	YML065W	codirectional	10000	Hmo1
chr13	145180	147596	2416	16.9115321911492	696	145138	145876	YML064C	headon	10000	Hmo1
chr13	145180	147596	2416	16.9115321911492	768	146481	147249	YML063W	codirectional	10000	Hmo1
chr13	152975	153208	233	1.87920966987731	26	151870	153001	YML060W	headon	10000	Hmo1
chr13	158757	159571	814	3.38764053133697	207	158759	158966	YML058W-A	headon	500	Hmo1
chr13	158757	159571	814	3.38764053133697	207	158759	158966	YML058W-A	headon	250	Hmo1
chr13	158757	159571	814	3.38764053133697	207	158759	158966	YML058W-A	headon	2000	Hmo1
chr13	158757	159571	814	3.38764053133697	207	158759	158966	YML058W-A	headon	1000	Hmo1
chr13	158757	159571	814	3.38764053133697	207	158759	158966	YML058W-A	headon	5000	Hmo1
chr13	158757	159571	814	3.38764053133697	207	158759	158966	YML058W-A	headon	10000	Hmo1
chr13	158757	159571	814	3.38764053133697	189	159382	159697	YML058W	codirectional	10000	Hmo1
chr13	158757	159571	814	3.38764053133697	189	159382	159697	YML058W	codirectional	5000	Hmo1
chr13	158757	159571	814	3.38764053133697	189	159382	159697	YML058W	codirectional	1000	Hmo1
chr13	158757	159571	814	3.38764053133697	189	159382	159697	YML058W	codirectional	500	Hmo1
chr13	158757	159571	814	3.38764053133697	189	159382	159697	YML058W	codirectional	2000	Hmo1
chr13	161979	162508	529	2.71784665764236	15	160179	161994	YML057W	codirectional	2000	Hmo1
chr13	161979	162508	529	2.71784665764236	15	160179	161994	YML057W	codirectional	10000	Hmo1
chr13	161979	162508	529	2.71784665764236	15	160179	161994	YML057W	codirectional	5000	Hmo1
chr13	161979	162508	529	2.71784665764236	315	162193	164176	YML056C	headon	5000	Hmo1
chr13	161979	162508	529	2.71784665764236	315	162193	164176	YML056C	headon	10000	Hmo1
chr13	174095	174221	126	1.42725495977285	2	174219	178305	YML049C	codirectional	10000	Hmo1
chr13	176679	176808	129	1.42581605011232	129	174219	178305	YML049C	codirectional	10000	Hmo1
chr13	179580	179920	340	2.93971409129621	57	178425	179637	YML048W	headon	5000	Hmo1
chr13	179580	179920	340	2.93971409129621	57	178425	179637	YML048W	headon	10000	Hmo1
chr13	179580	179920	340	2.93971409129621	28	179892	180258	YML047W-A	headon	10000	Hmo1
chr13	179580	179920	340	2.93971409129621	28	179892	180258	YML047W-A	headon	5000	Hmo1
chr13	183458	190158	6700	5.32303407928816	1323	184460	185783	YML045W-A	codirectional	10000	Hmo1
chr13	183458	190158	6700	5.32303407928816	1323	184460	185783	YML045W-A	codirectional	5000	Hmo1
chr13	183458	190158	6700	5.32303407928816	1323	184460	185783	YML045W-A	codirectional	1000	Hmo1
chr13	183458	190158	6700	5.32303407928816	1323	184460	185783	YML045W-A	codirectional	2000	Hmo1
chr13	183458	190158	6700	5.32303407928816	5269	184460	189729	YML045W	codirectional	1000	Hmo1
chr13	21850	22076	226	2.02307916670332	29	22047	23683	YML124C	codirectional	10000	Hmo1
chr13	253110	253601	491	3.56114499246608	111	253161	253272	YML007C-A	codirectional	10000	Hmo1
chr13	26110	26386	276	2.15877300813335	276	26037	26418	YML122C	codirectional	10000	Hmo1
chr13	279825	280027	202	2.54765417700985	68	279959	280340	YMR007W	headon	10000	Hmo1
chr13	280423	280657	234	1.58881338081965	68	280589	282584	YMR008C	codirectional	10000	Hmo1
chr13	280423	280657	234	1.58881338081965	68	280589	282584	YMR008C	codirectional	5000	Hmo1
chr13	282660	284157	1497	4.37122030995274	56	284101	284641	YMR009W	headon	5000	Hmo1
chr13	282660	284157	1497	4.37122030995274	56	284101	284641	YMR009W	headon	10000	Hmo1
chr13	286268	286527	259	2.88383094349939	49	285099	286317	YMR010W	headon	1000	Hmo1
chr13	286268	286527	259	2.88383094349939	49	285099	286317	YMR010W	headon	10000	Hmo1
chr13	286268	286527	259	2.88383094349939	49	285099	286317	YMR010W	headon	2000	Hmo1
chr13	286268	286527	259	2.88383094349939	49	285099	286317	YMR010W	headon	5000	Hmo1
chr13	287175	288336	1161	4.87390585800537	258	288078	289704	YMR011W	codirectional	2000	Hmo1
chr13	287175	288336	1161	4.87390585800537	258	288078	289704	YMR011W	codirectional	10000	Hmo1
chr13	287175	288336	1161	4.87390585800537	258	288078	289704	YMR011W	codirectional	5000	Hmo1
chr13	37187	38176	989	4.8263344431316	460	34242	37647	YML117W	codirectional	10000	Hmo1
chr13	37187	38176	989	4.8263344431316	460	34242	37647	YML117W	codirectional	5000	Hmo1
chr13	357078	366007	8929	7.44460651990644	1323	361304	362627	YMR046C	codirectional	10000	Hmo1
chr13	357078	366007	8929	7.44460651990644	129	362701	362830	YMR046W-A	headon	10000	Hmo1
chr13	357078	366007	8929	7.44460651990644	2644	363363	366705	YMR047C	codirectional	10000	Hmo1
chr13	357078	366007	8929	7.44460651990644	2644	363363	366705	YMR047C	codirectional	5000	Hmo1
chr13	367832	368366	534	3.54844600153009	102	366980	367934	YMR048W	headon	5000	Hmo1
chr13	367832	368366	534	3.54844600153009	102	366980	367934	YMR048W	headon	10000	Hmo1
chr13	367832	368366	534	3.54844600153009	273	368093	370517	YMR049C	codirectional	2000	Hmo1
chr13	367832	368366	534	3.54844600153009	273	368093	370517	YMR049C	codirectional	1000	Hmo1
chr13	367832	368366	534	3.54844600153009	273	368093	370517	YMR049C	codirectional	10000	Hmo1
chr13	367832	368366	534	3.54844600153009	273	368093	370517	YMR049C	codirectional	5000	Hmo1
chr13	372544	378711	6167	4.637033575837	5269	373056	378325	YMR050C	headon	5000	Hmo1
chr13	372544	378711	6167	4.637033575837	5269	373056	378325	YMR050C	headon	2000	Hmo1
chr13	37187	38176	989	4.8263344431316	303	37471	37774	YML116W-A	codirectional	10000	Hmo1
chr13	372544	378711	6167	4.637033575837	1323	377002	378325	YMR051C	headon	10000	Hmo1
chr13	427258	427310	52	1.373502551036	52	426711	429627	YMR080C	codirectional	10000	Hmo1
chr13	427258	427310	52	1.373502551036	52	426711	429627	YMR080C	codirectional	5000	Hmo1
chr13	431292	432327	1035	7.46083919665365	357	431768	432125	YMR082C	codirectional	2000	Hmo1
chr13	431292	432327	1035	7.46083919665365	357	431768	432125	YMR082C	codirectional	1000	Hmo1
chr13	431292	432327	1035	7.46083919665365	357	431768	432125	YMR082C	codirectional	5000	Hmo1
chr13	431292	432327	1035	7.46083919665365	357	431768	432125	YMR082C	codirectional	10000	Hmo1
chr13	433462	434859	1397	5.02447987029702	72	434787	435915	YMR083W	codirectional	2000	Hmo1
chr13	433462	434859	1397	5.02447987029702	72	434787	435915	YMR083W	codirectional	5000	Hmo1
chr13	433462	434859	1397	5.02447987029702	72	434787	435915	YMR083W	codirectional	10000	Hmo1
chr13	438462	439477	1015	2.93837962016955	327	437490	438789	YMR085W	codirectional	5000	Hmo1
chr13	438462	439477	1015	2.93837962016955	327	437490	438789	YMR085W	codirectional	10000	Hmo1
chr13	438462	439477	1015	2.93837962016955	270	439207	442090	YMR086W	codirectional	10000	Hmo1
chr13	499309	499487	178	1.55839819676992	32	499455	500688	YMR116C	codirectional	5000	Hmo1
chr13	499309	499487	178	1.55839819676992	32	499455	500688	YMR116C	codirectional	10000	Hmo1
chr13	507240	507304	64	1.49067983845222	64	506995	507370	YMR119W-A	codirectional	10000	Hmo1
chr13	507240	507304	64	1.49067983845222	64	506995	507370	YMR119W-A	codirectional	5000	Hmo1
chr13	510213	511677	1464	12.486747490135	135	509733	510348	YMR121C	headon	10000	Hmo1
chr13	510213	511677	1464	12.486747490135	375	510700	511075	YMR122C	headon	10000	Hmo1
chr13	510213	511677	1464	12.486747490135	255	511314	511569	YMR122W-A	codirectional	10000	Hmo1
chr13	524031	524192	161	2.10453339166354	161	523695	527499	YMR128W	headon	10000	Hmo1
chr13	526544	526695	151	1.43591471385142	151	523695	527499	YMR128W	headon	10000	Hmo1
chr13	527477	527659	182	3.15573543605505	22	523695	527499	YMR128W	headon	10000	Hmo1
chr13	531757	531857	100	1.91638388005548	60	527803	531817	YMR129W	headon	5000	Hmo1
chr13	531757	531857	100	1.91638388005548	60	527803	531817	YMR129W	headon	10000	Hmo1
chr13	536302	537054	752	2.27695097080403	752	536206	537609	YMR133W	codirectional	500	Hmo1
chr13	536302	537054	752	2.27695097080403	752	536206	537609	YMR133W	codirectional	2000	Hmo1
chr13	536302	537054	752	2.27695097080403	752	536206	537609	YMR133W	codirectional	10000	Hmo1
chr13	536302	537054	752	2.27695097080403	752	536206	537609	YMR133W	codirectional	5000	Hmo1
chr13	536302	537054	752	2.27695097080403	752	536206	537609	YMR133W	codirectional	1000	Hmo1
chr13	539691	541530	1839	12.3951793215233	365	538688	540056	YMR135C	headon	10000	Hmo1
chr13	539691	541530	1839	12.3951793215233	365	538688	540056	YMR135C	headon	5000	Hmo1
chr13	539691	541530	1839	12.3951793215233	534	539910	540444	YMR135W-A	codirectional	5000	Hmo1
chr13	539691	541530	1839	12.3951793215233	534	539910	540444	YMR135W-A	codirectional	10000	Hmo1
chr13	539691	541530	1839	12.3951793215233	332	541198	542881	YMR136W	codirectional	10000	Hmo1
chr13	547209	547511	302	3.71928653425503	28	546124	547237	YMR139W	headon	10000	Hmo1
chr13	550033	553044	3011	18.1034789162771	11	549735	550044	YMR141C	codirectional	5000	Hmo1
chr13	550033	553044	3011	18.1034789162771	11	549735	550044	YMR141C	codirectional	10000	Hmo1
chr13	550033	553044	3011	18.1034789162771	1002	550205	551207	YMR142C	codirectional	10000	Hmo1
chr13	550033	553044	3011	18.1034789162771	1002	550205	551207	YMR142C	codirectional	5000	Hmo1
chr13	550033	553044	3011	18.1034789162771	225	550910	551135	YMR141W-A	headon	5000	Hmo1
chr13	550033	553044	3011	18.1034789162771	225	550910	551135	YMR141W-A	headon	10000	Hmo1
chr13	550033	553044	3011	18.1034789162771	976	551927	552903	YMR143W	headon	5000	Hmo1
chr13	550033	553044	3011	18.1034789162771	976	551927	552903	YMR143W	headon	2000	Hmo1
chr13	550033	553044	3011	18.1034789162771	976	551927	552903	YMR143W	headon	10000	Hmo1
chr13	554398	554843	445	2.75557107000657	51	554792	556475	YMR145C	headon	250	Hmo1
chr13	554398	554843	445	2.75557107000657	51	554792	556475	YMR145C	headon	2000	Hmo1
chr13	554398	554843	445	2.75557107000657	51	554792	556475	YMR145C	headon	500	Hmo1
chr13	554398	554843	445	2.75557107000657	51	554792	556475	YMR145C	headon	10000	Hmo1
chr13	554398	554843	445	2.75557107000657	51	554792	556475	YMR145C	headon	1000	Hmo1
chr13	554398	554843	445	2.75557107000657	51	554792	556475	YMR145C	headon	5000	Hmo1
chr13	556270	557827	1557	10.4671138905326	205	554792	556475	YMR145C	headon	250	Hmo1
chr13	556270	557827	1557	10.4671138905326	205	554792	556475	YMR145C	headon	2000	Hmo1
chr13	556270	557827	1557	10.4671138905326	205	554792	556475	YMR145C	headon	500	Hmo1
chr13	556270	557827	1557	10.4671138905326	205	554792	556475	YMR145C	headon	10000	Hmo1
chr13	556270	557827	1557	10.4671138905326	205	554792	556475	YMR145C	headon	1000	Hmo1
chr13	556270	557827	1557	10.4671138905326	205	554792	556475	YMR145C	headon	5000	Hmo1
chr13	556270	557827	1557	10.4671138905326	347	557480	558524	YMR146C	headon	10000	Hmo1
chr13	556270	557827	1557	10.4671138905326	347	557480	558524	YMR146C	headon	5000	Hmo1
chr13	560407	560944	537	2.4098356428755	405	560365	560812	YMR148W	codirectional	10000	Hmo1
chr13	564132	564254	122	1.84043957853919	61	563095	564193	YMR152W	codirectional	10000	Hmo1
chr13	609005	609479	474	1.7673824937482	474	608688	609981	YMR173W	headon	10000	Hmo1
chr13	609005	609479	474	1.7673824937482	474	608688	609981	YMR173W	headon	2000	Hmo1
chr13	609005	609479	474	1.7673824937482	474	608688	609981	YMR173W	headon	5000	Hmo1
chr13	609005	609479	474	1.7673824937482	474	608896	610081	YMR173W-A	headon	10000	Hmo1
chr13	609005	609479	474	1.7673824937482	474	608896	610081	YMR173W-A	headon	5000	Hmo1
chr13	609005	609479	474	1.7673824937482	474	608896	610081	YMR173W-A	headon	2000	Hmo1
chr13	615020	615177	157	1.61936939945495	157	611739	615975	YMR176W	codirectional	5000	Hmo1
chr13	615020	615177	157	1.61936939945495	157	611739	615975	YMR176W	codirectional	500	Hmo1
chr13	615020	615177	157	1.61936939945495	157	611739	615975	YMR176W	codirectional	1000	Hmo1
chr13	615020	615177	157	1.61936939945495	157	611739	615975	YMR176W	codirectional	2000	Hmo1
chr13	615020	615177	157	1.61936939945495	157	611739	615975	YMR176W	codirectional	10000	Hmo1
chr13	615860	616425	565	3.4084559607024	115	611739	615975	YMR176W	codirectional	5000	Hmo1
chr13	615860	616425	565	3.4084559607024	115	611739	615975	YMR176W	codirectional	500	Hmo1
chr13	615860	616425	565	3.4084559607024	115	611739	615975	YMR176W	codirectional	1000	Hmo1
chr13	615860	616425	565	3.4084559607024	115	611739	615975	YMR176W	codirectional	2000	Hmo1
chr13	615860	616425	565	3.4084559607024	115	611739	615975	YMR176W	codirectional	10000	Hmo1
chr13	64418	64475	57	1.72915295692549	57	62581	67549	YML103C	codirectional	10000	Hmo1
chr13	651840	654320	2480	12.4422658709323	70	651144	651910	YMR194W	codirectional	2000	Hmo1
chr13	651840	654320	2480	12.4422658709323	70	651144	651910	YMR194W	codirectional	5000	Hmo1
chr13	651840	654320	2480	12.4422658709323	70	651144	651910	YMR194W	codirectional	10000	Hmo1
chr13	651840	654320	2480	12.4422658709323	294	652593	652887	YMR194C-B	headon	10000	Hmo1
chr13	651840	654320	2480	12.4422658709323	294	652593	652887	YMR194C-B	headon	5000	Hmo1
chr13	651840	654320	2480	12.4422658709323	225	652911	653136	YMR194C-A	headon	5000	Hmo1
chr13	651840	654320	2480	12.4422658709323	225	652911	653136	YMR194C-A	headon	10000	Hmo1
chr13	651840	654320	2480	12.4422658709323	287	654033	654417	YMR195W	codirectional	10000	Hmo1
chr13	651840	654320	2480	12.4422658709323	287	654033	654417	YMR195W	codirectional	5000	Hmo1
chr13	69481	71009	1528	5.35751842145971	219	68293	69700	YML102W	headon	10000	Hmo1
chr13	69481	71009	1528	5.35751842145971	219	68293	69700	YML102W	headon	5000	Hmo1
chr13	69481	71009	1528	5.35751842145971	245	69408	69726	YML101C-A	codirectional	5000	Hmo1
chr13	69481	71009	1528	5.35751842145971	245	69408	69726	YML101C-A	codirectional	10000	Hmo1
chr13	69481	71009	1528	5.35751842145971	354	69734	70088	YML101C	codirectional	10000	Hmo1
chr13	69481	71009	1528	5.35751842145971	354	69734	70088	YML101C	codirectional	5000	Hmo1
chr13	69481	71009	1528	5.35751842145971	174	70137	70311	YML100W-A	headon	10000	Hmo1
chr13	69481	71009	1528	5.35751842145971	174	70137	70311	YML100W-A	headon	5000	Hmo1
chr13	69481	71009	1528	5.35751842145971	386	70623	73920	YML100W	headon	250	Hmo1
chr13	69481	71009	1528	5.35751842145971	386	70623	73920	YML100W	headon	10000	Hmo1
chr13	69481	71009	1528	5.35751842145971	386	70623	73920	YML100W	headon	1000	Hmo1
chr13	69481	71009	1528	5.35751842145971	386	70623	73920	YML100W	headon	5000	Hmo1
chr13	69481	71009	1528	5.35751842145971	386	70623	73920	YML100W	headon	500	Hmo1
chr13	69481	71009	1528	5.35751842145971	386	70623	73920	YML100W	headon	2000	Hmo1
chr13	71445	71505	60	1.51013921529045	60	70623	73920	YML100W	headon	250	Hmo1
chr13	71445	71505	60	1.51013921529045	60	70623	73920	YML100W	headon	10000	Hmo1
chr13	71445	71505	60	1.51013921529045	60	70623	73920	YML100W	headon	1000	Hmo1
chr13	71445	71505	60	1.51013921529045	60	70623	73920	YML100W	headon	5000	Hmo1
chr13	71445	71505	60	1.51013921529045	60	70623	73920	YML100W	headon	500	Hmo1
chr13	71445	71505	60	1.51013921529045	60	70623	73920	YML100W	headon	2000	Hmo1
chr13	74922	75071	149	1.82950089555839	149	74397	77040	YML099C	headon	2000	Hmo1
chr13	74922	75071	149	1.82950089555839	149	74397	77040	YML099C	headon	500	Hmo1
chr13	74922	75071	149	1.82950089555839	149	74397	77040	YML099C	headon	1000	Hmo1
chr13	74922	75071	149	1.82950089555839	149	74397	77040	YML099C	headon	10000	Hmo1
chr13	74922	75071	149	1.82950089555839	149	74397	77040	YML099C	headon	5000	Hmo1
chr13	810921	812270	1349	2.3942038299458	108	811088	811196	YMR272W-B	headon	10000	Hmo1
chr13	810921	812270	1349	2.3942038299458	108	811088	811196	YMR272W-B	headon	5000	Hmo1
chr13	810921	812270	1349	2.3942038299458	1038	811232	813980	YMR273C	codirectional	10000	Hmo1
chr13	810921	812270	1349	2.3942038299458	1038	811232	813980	YMR273C	codirectional	5000	Hmo1
chr13	810921	812270	1349	2.3942038299458	1038	811232	813980	YMR273C	codirectional	2000	Hmo1
chr13	813636	813780	144	1.44883493857313	144	811232	813980	YMR273C	codirectional	10000	Hmo1
chr13	813636	813780	144	1.44883493857313	144	811232	813980	YMR273C	codirectional	5000	Hmo1
chr13	813636	813780	144	1.44883493857313	144	811232	813980	YMR273C	codirectional	2000	Hmo1
chr13	816195	816308	113	1.53803215343393	113	815650	818581	YMR275C	headon	500	Hmo1
chr13	816195	816308	113	1.53803215343393	113	815650	818581	YMR275C	headon	1000	Hmo1
chr13	816195	816308	113	1.53803215343393	113	815650	818581	YMR275C	headon	5000	Hmo1
chr13	816195	816308	113	1.53803215343393	113	815650	818581	YMR275C	headon	250	Hmo1
chr13	816195	816308	113	1.53803215343393	113	815650	818581	YMR275C	headon	2000	Hmo1
chr13	816195	816308	113	1.53803215343393	113	815650	818581	YMR275C	headon	10000	Hmo1
chr13	824575	824836	261	1.93928774223441	56	822762	824631	YMR278W	codirectional	10000	Hmo1
chr13	824575	824836	261	1.93928774223441	108	824728	826351	YMR279C	headon	10000	Hmo1
chr13	825558	825788	230	1.52382620495985	230	824728	826351	YMR279C	headon	10000	Hmo1
chr13	85797	86043	246	2.65352498979008	57	85986	86739	YML092C	codirectional	10000	Hmo1
chr13	86918	87247	329	3.86018954605147	125	87122	90731	YML091C	codirectional	10000	Hmo1
chr13	86918	87247	329	3.86018954605147	125	87122	90731	YML091C	codirectional	5000	Hmo1
chr13	88871	89215	344	1.88360497210668	344	87122	90731	YML091C	codirectional	10000	Hmo1
chr13	88871	89215	344	1.88360497210668	344	87122	90731	YML091C	codirectional	5000	Hmo1
chr13	90048	90230	182	1.59710229891685	182	87122	90731	YML091C	codirectional	10000	Hmo1
chr13	90048	90230	182	1.59710229891685	182	87122	90731	YML091C	codirectional	5000	Hmo1
chr13	888716	888986	270	3.55290854185306	35	888951	892221	YMR308C	codirectional	10000	Hmo1
chr13	890476	890736	260	2.09344746394996	260	888951	892221	YMR308C	codirectional	10000	Hmo1
chr13	899131	899313	182	2.37068440908525	95	898404	899226	YMR312W	codirectional	500	Hmo1
chr13	899131	899313	182	2.37068440908525	95	898404	899226	YMR312W	codirectional	10000	Hmo1
chr13	899131	899313	182	2.37068440908525	95	898404	899226	YMR312W	codirectional	2000	Hmo1
chr13	899131	899313	182	2.37068440908525	95	898404	899226	YMR312W	codirectional	5000	Hmo1
chr13	899131	899313	182	2.37068440908525	95	898404	899226	YMR312W	codirectional	1000	Hmo1
chr13	900138	900255	117	1.86267587458603	117	899378	901307	YMR313C	headon	2000	Hmo1
chr13	900138	900255	117	1.86267587458603	117	899378	901307	YMR313C	headon	5000	Hmo1
chr13	900138	900255	117	1.86267587458603	117	899378	901307	YMR313C	headon	10000	Hmo1
chr13	907104	907451	347	1.67890277252992	131	907320	907629	YMR316C-B	headon	10000	Hmo1
chr13	907104	907451	347	1.67890277252992	88	907363	910786	YMR317W	codirectional	10000	Hmo1
chr13	908242	908302	60	1.71912526278597	60	907363	910786	YMR317W	codirectional	10000	Hmo1
chr13	90963	91997	1034	4.78091826138337	167	90743	91130	YML090W	headon	10000	Hmo1
chr13	90963	91997	1034	4.78091826138337	167	90743	91130	YML090W	headon	5000	Hmo1
chr13	90963	91997	1034	4.78091826138337	369	91040	91409	YML089C	codirectional	10000	Hmo1
chr13	90963	91997	1034	4.78091826138337	369	91040	91409	YML089C	codirectional	5000	Hmo1
chr13	97886	97946	60	1.95407337454442	6	97940	99400	YML085C	headon	5000	Hmo1
chr13	97886	97946	60	1.95407337454442	6	97940	99400	YML085C	headon	10000	Hmo1
chr13	99616	99677	61	1.99792072075431	61	99488	99797	YML084W	codirectional	10000	Hmo1
chr13	100765	101737	972	2.45492602159203	285	99793	101050	YML083C	headon	10000	Hmo1
chr14	327925	328089	164	1.65936676689671	164	326740	330073	YNL163C	headon	10000	Hmo1
chr14	327925	328089	164	1.65936676689671	164	326740	330073	YNL163C	headon	5000	Hmo1
chr14	330232	333298	3066	18.1053742414605	219	330328	330547	YNL162W-A	codirectional	10000	Hmo1
chr14	330232	333298	3066	18.1053742414605	833	331321	332154	YNL162W	codirectional	10000	Hmo1
chr14	546865	547710	845	2.77563152677979	258	547112	547370	YNL042W-B	codirectional	2000	Hmo1
chr14	546865	547710	845	2.77563152677979	258	547112	547370	YNL042W-B	codirectional	5000	Hmo1
chr14	546865	547710	845	2.77563152677979	258	547112	547370	YNL042W-B	codirectional	10000	Hmo1
chr14	548295	548331	36	1.38716210756941	36	548099	549290	YNL042W	codirectional	10000	Hmo1
chr14	548295	548331	36	1.38716210756941	36	548099	549290	YNL042W	codirectional	5000	Hmo1
chr14	560359	560654	295	2.87627170681879	120	559813	560479	YNL036W	headon	1000	Hmo1
chr14	560359	560654	295	2.87627170681879	120	559813	560479	YNL036W	headon	5000	Hmo1
chr14	560359	560654	295	2.87627170681879	120	559813	560479	YNL036W	headon	10000	Hmo1
chr14	560359	560654	295	2.87627170681879	120	559813	560479	YNL036W	headon	2000	Hmo1
chr14	570470	571035	565	1.97388118827293	559	570476	572315	YNL034W	codirectional	10000	Hmo1
chr14	571579	572604	1025	1.89715942530623	736	570476	572315	YNL034W	codirectional	10000	Hmo1
chr14	600878	601768	890	1.90348140839898	890	599935	601774	YNL018C	codirectional	10000	Hmo1
chr14	600128	600267	139	1.72077210418601	139	599935	601774	YNL018C	codirectional	10000	Hmo1
chr14	602221	602647	426	3.55684269374744	255	602137	602476	YNL017C	codirectional	10000	Hmo1
chr14	603686	603722	36	1.43507201385711	36	602906	604268	YNL016W	headon	10000	Hmo1
chr14	609295	609620	325	2.46706312194545	158	606318	609453	YNL014W	headon	1000	Hmo1
chr14	609295	609620	325	2.46706312194545	158	606318	609453	YNL014W	headon	250	Hmo1
chr14	609295	609620	325	2.46706312194545	158	606318	609453	YNL014W	headon	2000	Hmo1
chr14	609295	609620	325	2.46706312194545	158	606318	609453	YNL014W	headon	5000	Hmo1
chr14	609295	609620	325	2.46706312194545	158	606318	609453	YNL014W	headon	500	Hmo1
chr14	609295	609620	325	2.46706312194545	158	606318	609453	YNL014W	headon	10000	Hmo1
chr14	609295	609620	325	2.46706312194545	215	609132	609510	YNL013C	codirectional	1000	Hmo1
chr14	609295	609620	325	2.46706312194545	215	609132	609510	YNL013C	codirectional	5000	Hmo1
chr14	609295	609620	325	2.46706312194545	215	609132	609510	YNL013C	codirectional	10000	Hmo1
chr14	609295	609620	325	2.46706312194545	215	609132	609510	YNL013C	codirectional	2000	Hmo1
chr14	609295	609620	325	2.46706312194545	215	609132	609510	YNL013C	codirectional	250	Hmo1
chr14	609295	609620	325	2.46706312194545	215	609132	609510	YNL013C	codirectional	500	Hmo1
chr14	618382	618622	240	1.8434618532246	116	618506	619565	YNL007C	headon	10000	Hmo1
chr14	619552	619985	433	3.99882962675928	13	618506	619565	YNL007C	headon	10000	Hmo1
chr14	618935	619209	274	1.91421661236276	274	618506	619565	YNL007C	headon	10000	Hmo1
chr14	638801	639039	238	2.63474142909377	53	636985	638854	YNR006W	codirectional	10000	Hmo1
chr14	638801	639039	238	2.63474142909377	53	636985	638854	YNR006W	codirectional	2000	Hmo1
chr14	638801	639039	238	2.63474142909377	53	636985	638854	YNR006W	codirectional	5000	Hmo1
chr14	641521	642697	1176	3.33858764193504	860	640395	642381	YNR008W	codirectional	10000	Hmo1
chr14	641521	642697	1176	3.33858764193504	860	640395	642381	YNR008W	codirectional	5000	Hmo1
chr14	641521	642697	1176	3.33858764193504	8	642689	643439	YNR009W	codirectional	10000	Hmo1
chr14	762162	764363	2201	3.62281537299985	430	761122	762592	YNR069C	codirectional	5000	Hmo1
chr14	762162	764363	2201	3.62281537299985	430	761122	762592	YNR069C	codirectional	2000	Hmo1
